"Title","Writer","Score","Reviewcount","Novel","Genre","n"
"쥐색 흰색 푸른색","장혜경 역",8,1,"기타 국가의 소설","X",3
"진홍색 연구 ","아서 코난 도일",8,10,"x","추리",3
"진홍색 연구 ","아서 코난 도일",8,10,"x","공포",3
"진홍색 연구 ","아서 코난 도일",8,10,"영미소설","X",3
"참을 수 없는 존재의 가벼움","밀란 쿤데라",8,8,"동유럽소설","X",3
"참을 수 없는 존재의 가벼움","밀란 쿤데라",8,81,"동유럽소설","X",3
"참을 수 없는 존재의 가벼움","밀란 쿤데라",8,34,"동유럽소설","X",3
"천국의 열쇠","A.J. 크로닌",8,3,"영미소설","X",3
"천국의 열쇠","A.J. 크로닌",8,8,"영미소설","X",3
"천국의 열쇠","A.J. 크로닌",9,2,"영미소설","X",3
"천칭자리","로",0,0,"x","추리",3
"천칭자리","로",0,0,"x","공포",3
"천칭자리","로",0,0,"독일소설","X",3
"체호프 단편선","안톤 파블로비치 체호프",8,54,"러시아소설","X",3
"체호프 단편선","안톤 파블로비치 체호프",8,1,"러시아소설","X",3
"체호프 단편선","안톤 파블로비치 체호프",0,0,"러시아소설","X",3
"초련혜성","아야사키 슌",6,2,"x","추리",3
"초련혜성","아야사키 슌",6,2,"x","공포",3
"초련혜성","아야사키 슌",6,2,"일본소설","X",3
"초록 눈의 아가씨","양진성 역",10,1,"x","추리",3
"초록 눈의 아가씨","양진성 역",10,1,"x","공포",3
"초록 눈의 아가씨","양진성 역",10,1,"프랑스소설","X",3
"초콜릿칩 쿠키 살인사건","조앤 플루크",8,31,"x","추리",3
"초콜릿칩 쿠키 살인사건","조앤 플루크",8,31,"x","공포",3
"초콜릿칩 쿠키 살인사건","조앤 플루크",8,31,"영미소설","X",3
"추상오단장","요네자와 호노부",8,42,"x","추리",3
"추상오단장","요네자와 호노부",8,42,"x","스릴러",3
"추상오단장","요네자와 호노부",8,42,"일본소설","X",3
"침묵의 교실","오리하라 이치",8,16,"x","추리",3
"침묵의 교실","오리하라 이치",8,16,"x","스릴러",3
"침묵의 교실","오리하라 이치",8,16,"일본소설","X",3
"카라마조프가의 형제들 1","도스토예프스키",0,0,"러시아소설","X",3
"카라마조프가의 형제들 1","도스토예프스키",0,0,"러시아소설","X",3
"카라마조프가의 형제들 1","도스토예프스키",8,8,"러시아소설","X",3
"카라마조프가의 형제들 2","도스토예프스키",8,2,"러시아소설","X",3
"카라마조프가의 형제들 2","도스토예프스키",0,0,"러시아소설","X",3
"카라마조프가의 형제들 2","도스토예프스키",0,0,"러시아소설","X",3
"카르멘","프로스페르 메리메",8,11,"프랑스소설","X",3
"카르멘","프로스페르 메리메",0,0,"프랑스소설","X",3
"카르멘","프로스페르 메리메",4,1,"프랑스소설","X",3
"칼리오스트로 백작 부인","모리스 르블랑",0,0,"x","추리",3
"칼리오스트로 백작 부인","모리스 르블랑",0,0,"x","공포",3
"칼리오스트로 백작 부인","모리스 르블랑",0,0,"프랑스소설","X",3
"칼리오스트로 백작 부인의 복수","양진성 역",8,2,"x","추리",3
"칼리오스트로 백작 부인의 복수","양진성 역",8,2,"x","공포",3
"칼리오스트로 백작 부인의 복수","양진성 역",8,2,"프랑스소설","X",3
"칼리의 노래","댄 시먼스",8,7,"x","공포",3
"칼리의 노래","댄 시먼스",8,7,"x","판타지",3
"칼리의 노래","댄 시먼스",8,7,"영미소설","X",3
"칼의 노래","김훈",8,49,"x","역사",3
"칼의 노래","김훈",8,16,"한국소설","X",3
"칼의 노래","김훈",8,49,"한국소설","X",3
"코끼리는 기억한다","애거사 크리스티",10,1,"x","추리",3
"코끼리는 기억한다","애거사 크리스티",6,8,"x","추리",3
"코끼리는 기억한다","애거사 크리스티",6,8,"x","공포",3
"콘크리트 블론드","마이클 코넬리",10,2,"x","추리",3
"콘크리트 블론드","마이클 코넬리",10,2,"x","공포",3
"콘크리트 블론드","마이클 코넬리",10,2,"영미소설","X",3
"쿰란 1","엘리에트 아베카시스",5,8,"x","추리",3
"쿰란 1","엘리에트 아베카시스",5,8,"x","공포",3
"쿰란 1","엘리에트 아베카시스",5,8,"프랑스소설","X",3
"쿰란 2","엘리에트 아베카시스",8,2,"x","추리",3
"쿰란 2","엘리에트 아베카시스",8,2,"x","공포",3
"쿰란 2","엘리에트 아베카시스",8,2,"프랑스소설","X",3
"크로우 걸 3","에리크 악슬 순드",8,5,"x","스릴러",3
"크로우 걸 3","에리크 악슬 순드",8,5,"영미소설","X",3
"크로우 걸 3","에리크 악슬 순드",8,5,"북유럽소설","X",3
"크로이처 소나타","레프 톨스토이",0,0,"러시아소설","X",3
"크로이처 소나타","레프 톨스토이",0,0,"러시아소설","X",3
"크로이처 소나타","레프 톨스토이",0,0,"러시아소설","X",3
"크리스마스 푸딩의 모험","애거사 크리스티",8,2,"x","추리",3
"크리스마스 푸딩의 모험","애거사 크리스티",7,8,"x","추리",3
"크리스마스 푸딩의 모험","애거사 크리스티",7,8,"x","공포",3
"크리피 creepy","마에카와 유타카",8,62,"x","추리",3
"크리피 creepy","마에카와 유타카",8,62,"x","공포",3
"크리피 creepy","마에카와 유타카",8,62,"일본소설","X",3
"클로저","마이클 코넬리",8,4,"x","추리",3
"클로저","마이클 코넬리",8,4,"x","공포",3
"클로저","마이클 코넬리",8,4,"영미소설","X",3
"킬러딜","소피 사란브란트",8,27,"x","추리",3
"킬러딜","소피 사란브란트",8,27,"x","스릴러",3
"킬러딜","소피 사란브란트",8,27,"북유럽소설","X",3
"타라 덩컨 1","소피 오두인 마미코니안",8,62,"x","판타지",3
"타라 덩컨 1","소피 오두인 마미코니안",8,62,"x","판타지",3
"타라 덩컨 1","소피 오두인 마미코니안",8,62,"프랑스소설","X",3
"타라스 불바","니콜라이 고골",0,0,"러시아소설","X",3
"타라스 불바","니콜라이 고골",0,0,"러시아소설","X",3
"타라스 불바","니콜라이 고골",8,6,"러시아소설","X",3
"탈출기","최서해",8,4,"한국소설","X",3
"탈출기","최서해",0,0,"한국소설","X",3
"탈출기","최서해",0,0,"한국소설","X",3
"태평천하","채만식",8,6,"한국소설","X",3
"태평천하","채만식",8,8,"한국소설","X",3
"태평천하","채만식",0,0,"한국소설","X",3
"테두리 없는 거울","츠지무라 미즈키",8,40,"x","추리",3
"테두리 없는 거울","츠지무라 미즈키",8,40,"x","공포",3
"테두리 없는 거울","츠지무라 미즈키",8,39,"일본소설","X",3
"테스","토마스 하디",0,0,"영미소설","X",3
"테스","토마스 하디",0,0,"영미소설","X",3
"테스","토마스 하디",3,1,"영미소설","X",3
"토트 씨네","외르케니 이슈트반",0,0,"동유럽소설","X",3
"토트 씨네","외르케니 이슈트반",0,0,"동유럽소설","X",3
"토트 씨네","외르케니 이슈트반",0,0,"기타 국가의 소설","X",3
"톨스토이 대표단편선","레프 톨스토이",8,8,"러시아소설","X",3
"톨스토이 대표단편선","레프 톨스토이",0,0,"러시아소설","X",3
"톨스토이 대표단편선","레프 톨스토이",0,0,"러시아소설","X",3
"퇴마록 국내편 1","이우혁",8,17,"x","추리",3
"퇴마록 국내편 1","이우혁",8,17,"x","공포",3
"퇴마록 국내편 1","이우혁",8,17,"한국소설","X",3
"퇴마록 국내편 2","이우혁",8,6,"x","추리",3
"퇴마록 국내편 2","이우혁",8,6,"x","공포",3
"퇴마록 국내편 2","이우혁",8,6,"한국소설","X",3
"퇴마록 세계편 1","이우혁",8,11,"x","추리",3
"퇴마록 세계편 1","이우혁",8,11,"x","공포",3
"퇴마록 세계편 1","이우혁",8,11,"한국소설","X",3
"퇴마록 세계편 2","이우혁",7,5,"x","추리",3
"퇴마록 세계편 2","이우혁",7,5,"x","공포",3
"퇴마록 세계편 2","이우혁",7,5,"한국소설","X",3
"퇴마록 세계편 3","이우혁",8,5,"x","추리",3
"퇴마록 세계편 3","이우혁",8,5,"x","공포",3
"퇴마록 세계편 3","이우혁",8,5,"한국소설","X",3
"퇴마록 외전 : 그들이 살아가는 법","이우혁",8,10,"x","추리",3
"퇴마록 외전 : 그들이 살아가는 법","이우혁",8,10,"x","공포",3
"퇴마록 외전 : 그들이 살아가는 법","이우혁",8,10,"한국소설","X",3
"트렁크 뮤직","마이클 코넬리",7,5,"x","추리",3
"트렁크 뮤직","마이클 코넬리",7,5,"x","공포",3
"트렁크 뮤직","마이클 코넬리",7,5,"영미소설","X",3
"특별 요리","스탠리 엘린",8,5,"x","추리",3
"특별 요리","스탠리 엘린",7,10,"x","추리",3
"특별 요리","스탠리 엘린",7,10,"x","공포",3
"파이널 에볼루션 FINAL EVOLUTION 2","청빙(최영진)",0,0,"x","추리",3
"파이널 에볼루션 FINAL EVOLUTION 2","청빙(최영진)",0,0,"x","공포",3
"파이널 에볼루션 FINAL EVOLUTION 2","청빙(최영진)",0,0,"x","스릴러",3
"패딩턴발 4시 50분","애거사 크리스티",7,9,"x","추리",3
"패딩턴발 4시 50분","애거사 크리스티",8,2,"x","추리",3
"패딩턴발 4시 50분","애거사 크리스티",7,9,"x","공포",3
"페로 동화집","샤를 페로",0,0,"영미소설","X",3
"페로 동화집","샤를 페로",0,0,"프랑스소설","X",3
"페로 동화집","샤를 페로",8,2,"프랑스소설","X",3
"페이즈 2","마이클 그랜트",8,9,"x","판타지",3
"페이즈 2","마이클 그랜트",8,9,"x","SF",3
"페이즈 2","마이클 그랜트",8,9,"영미소설","X",3
"페터 슐레밀의 기이한 이야기","아델베르트 폰 샤미소",0,0,"프랑스소설","X",3
"페터 슐레밀의 기이한 이야기","아델베르트 폰 샤미소",0,0,"독일소설","X",3
"페터 슐레밀의 기이한 이야기","아델베르트 폰 샤미소",0,0,"독일소설","X",3
"페터 카멘친트","헤르만 헤세",0,0,"독일소설","X",3
"페터 카멘친트","헤르만 헤세",0,0,"독일소설","X",3
"페터 카멘친트","헤르만 헤세",0,0,"독일소설","X",3
"펠리데","아키프 피린치",7,12,"x","추리",3
"펠리데","아키프 피린치",7,12,"x","공포",3
"펠리데","아키프 피린치",7,12,"독일소설","X",3
"포우 단편선","에드가 앨런 포",0,0,"x","추리",3
"포우 단편선","에드가 앨런 포",0,0,"영미소설","X",3
"포우 단편선","에드가 앨런 포",8,2,"기타 국가의 소설","X",3
"폭스가의 살인","엘러리 퀸",8,11,"x","추리",3
"폭스가의 살인","엘러리 퀸",8,11,"x","스릴러",3
"폭스가의 살인","엘러리 퀸",8,11,"영미소설","X",3
"푸른 열차의 죽음","애거사 크리스티",0,0,"x","추리",3
"푸른 열차의 죽음","애거사 크리스티",6,5,"x","추리",3
"푸른 열차의 죽음","애거사 크리스티",6,5,"x","공포",3
"푸코의 진자 세트","움베르토 에코",7,42,"x","추리",3
"푸코의 진자 세트","움베르토 에코",7,42,"프랑스소설","X",3
"푸코의 진자 세트","움베르토 에코",7,42,"이탈리아소설","X",3
"프릭스","아야츠지 유키토",8,17,"x","추리",3
"프릭스","아야츠지 유키토",8,17,"x","공포",3
"프릭스","아야츠지 유키토",8,17,"일본소설","X",3
"플랫랜더","래리 니븐",6,8,"x","추리",3
"플랫랜더","래리 니븐",6,8,"x","SF",3
"플랫랜더","래리 니븐",6,8,"영미소설","X",3
"피터 팬","제임스 매튜 배리",8,13,"영미소설","X",3
"피터 팬","제임스 매튜 배리",10,2,"영미소설","X",3
"피터 팬","제임스 매튜 배리",8,14,"영미소설","X",3
"필경사 바틀비","허먼 멜빌",8,25,"영미소설","X",3
"필경사 바틀비","허먼 멜빌",8,5,"영미소설","X",3
"필경사 바틀비","허먼 멜빌",8,6,"영미소설","X",3
"핑거스미스","새라 워터스",8,34,"x","스릴러",3
"핑거스미스","새라 워터스",8,34,"영미소설","X",3
"핑거스미스","새라 워터스",0,0,"영미소설","X",3
"하루살이 (상)","미야베 미유키",8,21,"x","추리",3
"하루살이 (상)","미야베 미유키",8,21,"x","스릴러",3
"하루살이 (상)","미야베 미유키",8,21,"일본소설","X",3
"하루살이 (하)","미야베 미유키",8,12,"x","추리",3
"하루살이 (하)","미야베 미유키",8,11,"x","스릴러",3
"하루살이 (하)","미야베 미유키",8,11,"일본소설","X",3
"하지 무라트","레프 톨스토이",8,3,"러시아소설","X",3
"하지 무라트","레프 톨스토이",0,0,"러시아소설","X",3
"하지 무라트","레프 톨스토이",0,0,"러시아소설","X",3
"학생가의 살인","히가시노 게이고",7,24,"x","추리",3
"학생가의 살인","히가시노 게이고",7,24,"x","스릴러",3
"학생가의 살인","히가시노 게이고",7,24,"일본소설","X",3
"한국 공포 문학 단편선 ","유재중, 김재은, 박해로 등",7,22,"x","추리",3
"한국 공포 문학 단편선 ","유재중, 김재은, 박해로 등",7,22,"x","공포",3
"한국 공포 문학 단편선 ","유재중, 김재은, 박해로 등",7,23,"한국소설","X",3
"한국 공포 문학 단편선 4","이종호, 전건우 등",7,7,"x","추리",3
"한국 공포 문학 단편선 4","이종호, 전건우 등",7,7,"x","공포",3
"한국 공포 문학 단편선 4","이종호, 전건우 등",7,7,"한국소설","X",3
"한국 공포 문학 단편선 5","김종일, 이종호",6,3,"x","추리",3
"한국 공포 문학 단편선 5","김종일, 이종호",6,3,"x","공포",3
"한국 공포 문학 단편선 5","김종일, 이종호",6,3,"한국소설","X",3
"한눈팔기","나쓰메 소세키",8,14,"일본소설","X",3
"한눈팔기","나쓰메 소세키",8,14,"일본소설","X",3
"한눈팔기","나쓰메 소세키",8,2,"일본소설","X",3
"한반도 시간 여행","고충녕",0,0,"x","SF",3
"한반도 시간 여행","고충녕",0,0,"x","역사",3
"한반도 시간 여행","고충녕",0,0,"한국소설","X",3
"한시치 체포록","오카모토 기도",8,18,"x","추리",3
"한시치 체포록","오카모토 기도",8,17,"x","스릴러",3
"한시치 체포록","오카모토 기도",8,17,"일본소설","X",3
"할로 저택의 비극","애거사 크리스티",8,2,"x","추리",3
"할로 저택의 비극","애거사 크리스티",7,8,"x","추리",3
"할로 저택의 비극","애거사 크리스티",7,8,"x","공포",3
"해가 저문 이후","스티븐 킹",7,31,"x","공포",3
"해가 저문 이후","스티븐 킹",7,31,"x","스릴러",3
"해가 저문 이후","스티븐 킹",7,31,"영미소설","X",3
"해결사","우미노 아오",8,22,"x","추리",3
"해결사","우미노 아오",8,22,"x","스릴러",3
"해결사","우미노 아오",8,22,"일본소설","X",3
"향수","파트리크 쥐스킨트",0,0,"독일소설","X",3
"향수","파트리크 쥐스킨트",8,21,"독일소설","X",3
"향수","파트리크 쥐스킨트",8,356,"독일소설","X",3
"허공의 여행자","우에하시 나호코",0,0,"x","판타지",3
"허공의 여행자","우에하시 나호코",0,0,"x","판타지",3
"허공의 여행자","우에하시 나호코",0,0,"일본소설","X",3
"현대문학 세계문학 단편선 세트 1","어네스트 밀러 헤밍웨이, 윌리엄 포크너, 토마스 만, 기 드 모파상, 오 헨리",0,0,"영미소설","X",3
"현대문학 세계문학 단편선 세트 1","어네스트 밀러 헤밍웨이, 윌리엄 포크너, 토마스 만, 기 드 모파상, 오 헨리",0,0,"프랑스소설","X",3
"현대문학 세계문학 단편선 세트 1","어네스트 밀러 헤밍웨이, 윌리엄 포크너, 토마스 만, 기 드 모파상, 오 헨리",0,0,"독일소설","X",3
"호랑이 이빨 (하)","모리스 르블랑",10,1,"x","추리",3
"호랑이 이빨 (하)","모리스 르블랑",10,1,"x","공포",3
"호랑이 이빨 (하)","모리스 르블랑",10,1,"프랑스소설","X",3
"호수 살인자","로베르트 반 훌릭",8,6,"x","추리",3
"호수 살인자","로베르트 반 훌릭",8,6,"x","스릴러",3
"호수 살인자","로베르트 반 훌릭",8,6,"기타 국가의 소설","X",3
"혼돈의 도시","마이클 코넬리",7,1,"x","추리",3
"혼돈의 도시","마이클 코넬리",7,1,"x","공포",3
"혼돈의 도시","마이클 코넬리",7,1,"영미소설","X",3
"홈즈 단편 베스트 걸작선 17","아서 코난 도일",7,2,"x","추리",3
"홈즈 단편 베스트 걸작선 17","아서 코난 도일",7,2,"영미소설","X",3
"홈즈 단편 베스트 걸작선 17","아서 코난 도일",6,1,"영미소설","X",3
"홍길동 파천황기","박윤규",0,0,"x","판타지",3
"홍길동 파천황기","박윤규",0,0,"x","무협",3
"홍길동 파천황기","박윤규",0,0,"한국소설","X",3
"화형법정","존 딕슨 카",7,5,"x","추리",3
"화형법정","존 딕슨 카",7,5,"x","공포",3
"화형법정","존 딕슨 카",7,5,"러시아소설","X",3
"황금 살인자","로베르트 반 훌릭",8,11,"x","추리",3
"황금 살인자","로베르트 반 훌릭",8,11,"x","스릴러",3
"황금 살인자","로베르트 반 훌릭",8,11,"기타 국가의 소설","X",3
"흑사관 살인사건","오구리 무시타로",7,16,"x","추리",3
"흑사관 살인사건","오구리 무시타로",6,6,"x","추리",3
"흑사관 살인사건","오구리 무시타로",7,16,"일본소설","X",3
